2000000000	-1.48084163665771	 		2000000000	153.085159301758	 		2000000000	-1.48084163665771	 		2000000000	153.085159301758	 
2001587301.5873	-1.48084008693695	 		2001587301.5873	153.085525512695	 		2001587301.5873	-1.48084008693695	 		2001587301.5873	153.085525512695	 
2003174603.1746	-1.48498475551605	 		2003174603.1746	152.062210083008	 		2003174603.1746	-1.48498475551605	 		2003174603.1746	152.062210083008	 
2004761904.7619	-1.48830556869507	 		2004761904.7619	151.108535766602	 		2004761904.7619	-1.48830556869507	 		2004761904.7619	151.108535766602	 
2006349206.34921	-1.48705661296844	 		2006349206.34921	150.351119995117	 		2006349206.34921	-1.48705661296844	 		2006349206.34921	150.351119995117	 
2007936507.93651	-1.4849317073822	 		2007936507.93651	149.478500366211	 		2007936507.93651	-1.4849317073822	 		2007936507.93651	149.478500366211	 
2009523809.52381	-1.49059247970581	 		2009523809.52381	148.618209838867	 		2009523809.52381	-1.49059247970581	 		2009523809.52381	148.618209838867	 
2011111111.11111	-1.48900389671326	 		2011111111.11111	147.693405151367	 		2011111111.11111	-1.48900389671326	 		2011111111.11111	147.693405151367	 
2012698412.69841	-1.49400770664215	 		2012698412.69841	146.860443115234	 		2012698412.69841	-1.49400770664215	 		2012698412.69841	146.860443115234	 
2014285714.28571	-1.49901938438416	 		2014285714.28571	145.972747802734	 		2014285714.28571	-1.49901938438416	 		2014285714.28571	145.972747802734	 
2015873015.87302	-1.49694061279297	 		2015873015.87302	145.090301513672	 		2015873015.87302	-1.49694061279297	 		2015873015.87302	145.090301513672	 
2017460317.46032	-1.49871921539307	 		2017460317.46032	144.354583740234	 		2017460317.46032	-1.49871921539307	 		2017460317.46032	144.354583740234	 
2019047619.04762	-1.49643564224243	 		2019047619.04762	143.469467163086	 		2019047619.04762	-1.49643564224243	 		2019047619.04762	143.469467163086	 
2020634920.63492	-1.49567437171936	 		2020634920.63492	142.645660400391	 		2020634920.63492	-1.49567437171936	 		2020634920.63492	142.645660400391	 
2022222222.22222	-1.49710488319397	 		2022222222.22222	141.880889892578	 		2022222222.22222	-1.49710488319397	 		2022222222.22222	141.880889892578	 
2023809523.80952	-1.49720740318298	 		2023809523.80952	141.026580810547	 		2023809523.80952	-1.49720740318298	 		2023809523.80952	141.026580810547	 
2025396825.39683	-1.49543392658234	 		2025396825.39683	140.397201538086	 		2025396825.39683	-1.49543392658234	 		2025396825.39683	140.397201538086	 
2026984126.98413	-1.49366569519043	 		2026984126.98413	139.531295776367	 		2026984126.98413	-1.49366569519043	 		2026984126.98413	139.531295776367	 
2028571428.57143	-1.4895054101944	 		2028571428.57143	138.678421020508	 		2028571428.57143	-1.4895054101944	 		2028571428.57143	138.678421020508	 
2030158730.15873	-1.48855233192444	 		2030158730.15873	137.935272216797	 		2030158730.15873	-1.48855233192444	 		2030158730.15873	137.935272216797	 
2031746031.74603	-1.48477745056152	 		2031746031.74603	137.25764465332	 		2031746031.74603	-1.48477745056152	 		2031746031.74603	137.25764465332	 
2033333333.33333	-1.47961318492889	 		2033333333.33333	136.39143371582	 		2033333333.33333	-1.47961318492889	 		2033333333.33333	136.39143371582	 
2034920634.92063	-1.47547471523285	 		2034920634.92063	135.706451416016	 		2034920634.92063	-1.47547471523285	 		2034920634.92063	135.706451416016	 
2036507936.50794	-1.46882820129395	 		2036507936.50794	134.992874145508	 		2036507936.50794	-1.46882820129395	 		2036507936.50794	134.992874145508	 
2038095238.09524	-1.45930159091949	 		2038095238.09524	134.226486206055	 		2038095238.09524	-1.45930159091949	 		2038095238.09524	134.226486206055	 
2039682539.68254	-1.45780193805695	 		2039682539.68254	133.371917724609	 		2039682539.68254	-1.45780193805695	 		2039682539.68254	133.371917724609	 
2041269841.26984	-1.44236755371094	 		2041269841.26984	132.693664550781	 		2041269841.26984	-1.44236755371094	 		2041269841.26984	132.693664550781	 
2042857142.85714	-1.43563437461853	 		2042857142.85714	132.043701171875	 		2042857142.85714	-1.43563437461853	 		2042857142.85714	132.043701171875	 
2044444444.44444	-1.42601418495178	 		2044444444.44444	131.154098510742	 		2044444444.44444	-1.42601418495178	 		2044444444.44444	131.154098510742	 
2046031746.03175	-1.4203634262085	 		2046031746.03175	130.564651489258	 		2046031746.03175	-1.4203634262085	 		2046031746.03175	130.564651489258	 
2047619047.61905	-1.40712201595306	 		2047619047.61905	129.735488891602	 		2047619047.61905	-1.40712201595306	 		2047619047.61905	129.735488891602	 
2049206349.20635	-1.40192711353302	 		2049206349.20635	129.068740844727	 		2049206349.20635	-1.40192711353302	 		2049206349.20635	129.068740844727	 
2050793650.79365	-1.39437007904053	 		2050793650.79365	128.350387573242	 		2050793650.79365	-1.39437007904053	 		2050793650.79365	128.350387573242	 
2052380952.38095	-1.3909147977829	 		2052380952.38095	127.577026367188	 		2052380952.38095	-1.3909147977829	 		2052380952.38095	127.577026367188	 
2053968253.96825	-1.3792599439621	 		2053968253.96825	126.872001647949	 		2053968253.96825	-1.3792599439621	 		2053968253.96825	126.872001647949	 
2055555555.55556	-1.38402903079987	 		2055555555.55556	126.02262878418	 		2055555555.55556	-1.38402903079987	 		2055555555.55556	126.02262878418	 
2057142857.14286	-1.3807018995285	 		2057142857.14286	125.267875671387	 		2057142857.14286	-1.3807018995285	 		2057142857.14286	125.267875671387	 
2058730158.73016	-1.38363027572632	 		2058730158.73016	124.47534942627	 		2058730158.73016	-1.38363027572632	 		2058730158.73016	124.47534942627	 
2060317460.31746	-1.38658237457275	 		2060317460.31746	123.876190185547	 		2060317460.31746	-1.38658237457275	 		2060317460.31746	123.876190185547	 
